"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "trin_geneid"
"TRINITY_DN10566_c0_g1" 30.7741104923728 -5.19558125315075 0.68650178784219 -7.56819770197756 3.78437754529276e-14 9.74831578560406e-13 "TRINITY_DN10566_c0_g1"
"TRINITY_DN1057_c0_g1" 838.79050781453 -2.89135141163437 0.469637302530859 -6.1565625133544 7.43408383765412e-10 1.13823781356946e-08 "TRINITY_DN1057_c0_g1"
"TRINITY_DN10571_c1_g1" 2.73918469623506 -2.81563302724734 0.859797391263516 -3.27476339874633 0.00105750502611407 0.00496558546914111 "TRINITY_DN10571_c1_g1"
"TRINITY_DN10573_c0_g1" 375.522528330532 -2.36653761793667 0.256439506879823 -9.22844395830834 2.7459176660396e-20 1.29081270059474e-18 "TRINITY_DN10573_c0_g1"
"TRINITY_DN10584_c0_g1" 125.418441287924 -2.62119751379675 0.279306465703345 -9.38466464496656 6.31169738061779e-21 3.13741353459323e-19 "TRINITY_DN10584_c0_g1"
"TRINITY_DN105979_c0_g1" 1.54928783967405 -3.92085470722349 1.44885256303745 -2.70617922572025 0.00680623018087124 0.024203625600697 "TRINITY_DN105979_c0_g1"
"TRINITY_DN1060_c0_g1" 119.007438533141 -2.28804192290389 0.25148750778455 -9.09803410539208 9.19816152678322e-20 4.14536534517192e-18 "TRINITY_DN1060_c0_g1"
"TRINITY_DN10609_c0_g2" 403.185447942169 -3.56812804711539 0.332017417049095 -10.7468098475923 6.13467847250126e-27 4.79737589893965e-25 "TRINITY_DN10609_c0_g2"
"TRINITY_DN106156_c0_g1" 1.50086452981871 -3.55347511634238 1.45218708106254 -2.44698163389689 0.0144058179631079 0.0448746100910735 "TRINITY_DN106156_c0_g1"
"TRINITY_DN106174_c0_g1" 1.76723694900601 -3.74608971890822 1.19901760718115 -3.12429917331668 0.00178229139817748 0.00781279486994677 "TRINITY_DN106174_c0_g1"
"TRINITY_DN1062_c0_g1" 60.8974839352807 -2.78916213458898 0.543576838934527 -5.13112762504019 2.88011537853731e-07 3.01480726269902e-06 "TRINITY_DN1062_c0_g1"
"TRINITY_DN10627_c0_g1" 3.39939045700982 -2.88435090464268 0.824440475984807 -3.49855567340659 0.000467785417288175 0.00243973396425365 "TRINITY_DN10627_c0_g1"
"TRINITY_DN106277_c0_g1" 3.95989266687861 -5.25028927643172 1.07419548680571 -4.88764786383928 1.0204784642501e-06 9.7568313269237e-06 "TRINITY_DN106277_c0_g1"
"TRINITY_DN10629_c0_g1" 48.4391980258395 -3.27916488955305 0.459854233616841 -7.1308789825893 9.972997640101e-13 2.19795586708196e-11 "TRINITY_DN10629_c0_g1"
"TRINITY_DN106348_c0_g1" 3.9014245413469 -2.04256299408368 0.810105595041425 -2.52135401432357 0.0116904172630506 0.0378144062039465 "TRINITY_DN106348_c0_g1"
"TRINITY_DN10636_c0_g2" 13.7659935860224 -2.2034346504274 0.499357920883215 -4.41253569489832 1.0216694378588e-05 7.99577772840234e-05 "TRINITY_DN10636_c0_g2"
"TRINITY_DN10637_c0_g1" 306.648362450248 -2.34810246575823 0.208737294942641 -11.2490796932262 2.34021050201103e-29 2.15183641489861e-27 "TRINITY_DN10637_c0_g1"
"TRINITY_DN1064_c0_g2" 895.446035336193 -9.66562518856742 0.652132768937788 -14.8215603462329 1.06286525072943e-49 3.12053508262404e-47 "TRINITY_DN1064_c0_g2"
"TRINITY_DN10640_c0_g1" 61.0720341841006 -4.64493404463321 0.585555886190745 -7.93252045479418 2.14742334951943e-15 6.33811812243522e-14 "TRINITY_DN10640_c0_g1"
"TRINITY_DN106458_c0_g1" 2.22803146874722 -2.51957665255551 0.878146937457233 -2.86919710709372 0.00411515264250323 0.015937764284261 "TRINITY_DN106458_c0_g1"
"TRINITY_DN106517_c0_g1" 2.02813580731027 -2.52023218760767 0.884584784117957 -2.84905667931047 0.00438490679946859 0.016803621545479 "TRINITY_DN106517_c0_g1"
"TRINITY_DN106538_c0_g1" 2.92592638212854 -2.43081513168202 0.663919707957204 -3.66130889405487 0.00025093000005445 0.00140445269261245 "TRINITY_DN106538_c0_g1"
"TRINITY_DN106565_c0_g1" 57.6941750703246 -5.0816719961735 0.653256250456081 -7.7789871778887 7.31074705007197e-15 2.0436305993812e-13 "TRINITY_DN106565_c0_g1"
"TRINITY_DN10673_c0_g2" 3.31179833100366 -3.91962519731651 1.25962319053324 -3.11174423174696 0.00185985559035149 0.00810397933636491 "TRINITY_DN10673_c0_g2"
"TRINITY_DN10681_c0_g1" 82.3337566371889 -2.60674720138676 0.282956330148683 -9.21254244433058 3.18490142321556e-20 1.48880796976292e-18 "TRINITY_DN10681_c0_g1"
"TRINITY_DN10684_c0_g1" 98.9222102854245 -7.7484359607987 0.421832432245969 -18.3685164261638 2.34740969674139e-75 1.9974865055068e-72 "TRINITY_DN10684_c0_g1"
"TRINITY_DN10694_c0_g1" 31.5458990741819 -5.20432612351675 0.441251623488799 -11.7944634001984 4.16849140286092e-32 4.77806189225188e-30 "TRINITY_DN10694_c0_g1"
